parameter,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,season,team
alpha[17],2.814752698643142,0.044117879544476817,2.4183552266114865,-1.6435230997365147,1.42992986440392,2.54858304960649,3.9824402699791883,8.338685431071276,3004.767866907911,1.00014721918233,2018,CAR
alpha[18],1.1130808892537247,0.05738717158100785,2.585115986723221,-4.978592676271958,-0.1326632083251636,1.5613812468737922,2.7088821534017917,5.507905942627493,2029.2260368353823,1.0027043878270268,2018,CIN
alpha[19],3.124195759070235,0.046732232315319894,2.5040633740484783,-1.1971393472609717,1.644097260224645,2.7785179637590964,4.364513947170123,9.184898986199476,2871.1612105771674,1.0013545130725698,2018,DAL
alpha[20],0.5082623626038215,0.07615230080685803,2.87812159111642,-6.475066524023949,-0.969832624409644,1.095931466188964,2.405077814316007,4.903993083388894,1428.4078109284594,1.002777881002148,2018,DET
alpha[21],3.269067893255795,0.05485605431845211,2.6005944769195737,-1.2567411363108465,1.73014622892145,2.9011384980612105,4.509335035460925,9.484359119208932,2247.4815682748426,0.9994412959571183,2018,KC
alpha[22],2.9144664546062646,0.04788084378369005,2.599403409735905,-2.0930530210309293,1.3954545251316253,2.676300818671498,4.1580975781342255,8.973136896820511,2947.296159492633,1.0005270196400615,2018,MIA
alpha[23],1.6381290496837426,0.04089862225134628,2.3975004725834945,-3.953214912009479,0.3888961885619876,1.8815868263006694,3.020627762285888,6.275900444921454,3436.371009246526,1.000018091955916,2018,MIN
alpha[24],4.641419976250703,0.10011319815231068,3.285292511525652,0.22044021714425185,2.2984583176638136,3.8205232973006824,6.3875088194793985,12.991744868056337,1076.875302848812,1.0056851458733413,2018,NE
alpha[25],0.21215324567554508,0.08885658029437109,2.9916170985796042,-6.898522164576185,-1.3396183997551492,0.9457766373335228,2.291136005290442,4.502619392533401,1133.5294901676775,1.0044189920592446,2018,NYG
alpha[26],2.3386895056849637,0.03458844811400348,2.518221567177576,-2.7971399301988225,0.9557513568182273,2.284246912857925,3.6502206628654292,7.684837952386992,5300.608448452107,0.9994379311326552,2018,SF
alpha[27],0.569230112812281,0.0727066086549563,2.824456620640629,-6.618735573704369,-0.7844770416195199,1.168000427416851,2.366780966240622,4.8461048298084455,1509.113980635972,1.0019690071253937,2018,ARI
alpha[28],2.534569800371951,0.03941328353510055,2.4009505596175984,-2.247067998665149,1.2030955610164125,2.406351723398063,3.7439220586369912,7.88955023598544,3710.9166433810738,0.9994451698023028,2018,LA
alpha[29],1.402161800476153,0.049319826558289204,2.6230875815621095,-4.6872248314696066,0.08480614484879212,1.718497449481312,2.935288228266108,6.1167606667545495,2828.671413047171,1.0011435807800613,2018,LAC
alpha[30],2.174330070728842,0.03947488280557456,2.431244488766936,-3.0211481603750467,0.9325578243348775,2.193289269078313,3.4959462274114323,7.240015147542584,3793.2858389441235,0.9991283103528807,2018,LV
alpha[31],3.163632911585311,0.04576448389651593,2.5372045892644763,-1.2852321816807641,1.608504614191622,2.7999985107758127,4.454290829616664,9.112187716889654,3073.645938502897,1.0002967366067028,2018,PIT
alpha[32],2.758349296560825,0.03745923735566211,2.4263429706529127,-1.8279839372463798,1.3667650304440244,2.5426574850395136,3.9754345693694453,8.320080591471132,4195.526967464314,1.0004554895800775,2018,HOU
alpha_mean,2.1627106164927694,0.015113845508202455,0.9241474451537951,0.2488481025944695,1.564877310321589,2.198234630665108,2.7636803635309346,3.9318464815233343,3738.802954818338,0.9992242791458409,2018,ALL
alpha_sigma,2.34573990946247,0.062378947834191754,1.5124722480372008,0.11062335786217989,1.1257738159835842,2.16646669574945,3.3736815745747446,5.624307560100238,587.8936091239141,1.009202793769432,2018,ALL
alpha[1],-0.6151993196009804,0.03126782952456394,1.8667260274582778,-5.048977936330954,-1.5362390535317847,-0.41166731081191843,0.5020132798845265,2.6735251943527425,3564.229781399332,0.9997498377985479,2019,ATL
alpha[2],-0.0444803668476023,0.029914491273794468,1.8257361918609514,-3.689116770776701,-1.0643907682108709,-0.07795845160016723,0.8881231930727762,3.775638525665065,3724.884460449293,1.000064532480277,2019,CHI
alpha[3],-0.038542029468756636,0.029984820833704337,1.821291757659826,-3.662352638721783,-1.0041757639131723,-0.08631155531024633,0.8698521252991426,3.905505004342986,3689.4032671092696,1.0020146698197807,2019,CLE
alpha[4],0.09246655845009641,0.03344025716283314,1.932886996962222,-3.6868580102933874,-0.9824746169823331,0.01087862149242147,1.045697167859296,4.4412514378111805,3340.9787374868697,1.000019100358269,2019,DEN
alpha[5],0.008790143482184395,0.031123635512430393,1.870830967048586,-3.7265302947949372,-0.9853563742087845,-0.05275115709082212,0.908555307689354,4.270079019255982,3613.1705239860908,0.9997095816648778,2019,GB
alpha[6],0.37136596723604914,0.03906209303833744,1.9281044590699359,-3.1514257493150284,-0.7654205022632643,0.1748418455258079,1.234774379287946,5.043778710930688,2436.4084543878676,0.9998782250304251,2019,IND
alpha[7],-0.1407617608688181,0.028086538450547434,1.7524011358505687,-3.953987603455663,-1.0716250795329432,-0.1172628096437109,0.7877451657431956,3.485015473377974,3892.8764182702585,0.9994761961279933,2019,JAX
alpha[8],-0.09076803421295294,0.03326861066301235,1.848851247681908,-3.813803645805892,-1.0825194278879522,-0.13223117925131025,0.8746411679063671,3.856328946266337,3088.4075979839768,1.0003512530054814,2019,NO
alpha[9],0.31009693398751637,0.03313829704048911,1.8758051786708174,-3.0487434946010774,-0.7750410799400655,0.13258456716322092,1.1630394943725264,4.708626598615296,3204.166592514785,1.0009977108036774,2019,NYJ
alpha[10],0.19864693517905938,0.02967530076485901,1.911435730384963,-3.3180864291122085,-0.9151882080876524,0.05282378651949672,1.1136120879972198,4.681833325872391,4148.863450841752,0.9994550223580185,2019,PHI
alpha[11],-0.35834232909442787,0.032067837282402,1.8926863358938337,-4.741281564153602,-1.2809671148945054,-0.26483706533193346,0.6285030860668431,3.4870722091580046,3483.517134583476,0.9999938314187562,2019,SEA
alpha[12],-1.0720088409426427,0.047979571137248114,2.1146448396545936,-6.244148459386251,-1.9890862112690526,-0.6755226850933618,0.22232419760471073,2.189550226229773,1942.505022296594,1.0024745270219146,2019,TB
alpha[13],-0.20218070631851118,0.030903041907309838,1.788065995792246,-4.069777783809091,-1.1362355081459756,-0.17567905081658253,0.7433306876465703,3.521417206806447,3347.8394805413727,1.00018694710343,2019,TEN
alpha[14],-0.48691680910902674,0.03634724319632462,1.8400103787212096,-4.848926561002782,-1.378943517512768,-0.346495833236217,0.5938953161852345,2.831886989200481,2562.6989546416253,0.9996007796169222,2019,WAS
alpha[15],-0.2981191691593824,0.03211632326135355,1.863903889416622,-4.532537745757021,-1.2483199374936196,-0.22961475433988146,0.7347153114111906,3.3450157730397585,3368.1807388791276,1.0003572542637023,2019,BAL
alpha[16],-0.4307023588572239,0.031893847376880766,1.8817034370587704,-4.474636343638104,-1.3691097240404146,-0.32105817591952346,0.6351651241994865,3.2993858759772587,3480.8758434643264,1.0000536113516767,2019,BUF
alpha[17],-0.4441584223954924,0.03399744830128352,1.860057943854084,-4.59856893012146,-1.3381361617570071,-0.34721362192943667,0.5842891667869847,3.2245702063301445,2993.3693174881005,0.9995987156967043,2019,CAR
alpha[18],-0.35269241837994303,0.03146330255674427,1.828254406540848,-4.504490837845405,-1.2565730026470308,-0.26304898097370444,0.6343624556212285,3.2486636147203782,3376.4835996792704,0.9991801750276541,2019,CIN
alpha[19],0.80355278784774,0.04457653189961049,2.133348010497934,-2.3826289896768245,-0.5088169245084444,0.40274417832245624,1.6916410744439827,6.363954368163881,2290.397497681957,0.9997878408407384,2019,DAL
alpha[20],-0.14898576459739427,0.02836652177817861,1.9015817241059971,-4.26555722211073,-1.0686458943511588,-0.13220763470362576,0.8074004894167169,3.9128201083660237,4493.842170192912,0.9991375093115783,2019,DET
alpha[21],-0.14452472784439613,0.027796832504148956,1.797288777119037,-3.8278298939747253,-1.1631971322916517,-0.1528017744692647,0.8151993021260941,3.6723947586942534,4180.662458537975,0.9998208998596225,2019,KC
alpha[22],-0.9228537348622561,0.04348008881094525,2.0604457454425353,-5.852656748680446,-1.8909472081963024,-0.5717099123744016,0.3241403354580321,2.349199760892486,2245.647168490532,1.0029510580868182,2019,MIA
alpha[23],0.07448051552143455,0.03148920191061954,1.8953371786817392,-3.7999927516025385,-0.9288566481122136,0.004432207067141911,1.0226800074634288,4.273129496993509,3622.844188038806,0.9992766736713218,2019,MIN
alpha[24],-0.007523246245041131,0.031018830960127787,1.797449280369023,-3.5402577348200497,-0.9624951602570146,-0.05042019060224556,0.8970948694014758,3.9659177401217702,3357.858854319411,1.0002175449815571,2019,NE
alpha[25],-0.37020633453727053,0.030979421073163857,1.8969944494344249,-4.654200394281925,-1.3348279591273913,-0.2563502224884883,0.6202104271558545,3.404628122323218,3749.6050466466345,0.9998435170880624,2019,NYG
alpha[26],0.5150857414759371,0.035720802612341125,1.9487738905418175,-2.710907198552642,-0.6353650297115867,0.24026835921547107,1.3467260732494701,5.551449247754726,2976.325928133004,1.000171696004873,2019,SF
alpha[27],-0.6932365226426687,0.0354686575962147,1.9641946573996365,-5.488395528388623,-1.5903751588602386,-0.4646046209394027,0.4699634933112899,2.7761265890820743,3066.758285633973,0.9999857458884551,2019,ARI
alpha[28],-0.2791261486210055,0.027120061004792854,1.7886819129295333,-4.121120578492288,-1.2163906150511976,-0.20772019390763163,0.6918685962364715,3.3066974340516166,4349.956426662664,1.0009186636440628,2019,LA
alpha[29],-0.6917757383593489,0.03645336480397753,1.961798300042152,-5.5204901491027325,-1.5477303762591512,-0.4797994876483749,0.4485137088369686,2.6275771189657027,2896.232777016826,1.0011253449351365,2019,LAC
alpha[30],0.22898190154533626,0.03028734479797572,1.839378589265269,-3.12766569827494,-0.8323523091147437,0.10495160254800721,1.1190389979256836,4.414639329733989,3688.245748194863,1.0009727865294342,2019,LV
alpha[31],0.5871575999781316,0.04232787546846297,1.9715557404039319,-2.7484548653368077,-0.6158889531926548,0.2875883289264375,1.5043321501890052,5.341440527719386,2169.5275955878824,1.0017901430477845,2019,PIT
alpha[32],-0.4462606287124682,0.03379412100663498,1.9043292672504046,-4.716306387345407,-1.3756051938663512,-0.2978328881535963,0.6183131637892191,3.0207923824493177,3175.42437708546,1.000241941250521,2019,HOU
alpha_mean,-0.17011450308379075,0.013949312943901063,0.835174254751949,-1.7503254430378972,-0.7295818387382135,-0.17034312196933063,0.38300050892341575,1.475270036322851,3584.664883884588,1.002336723197667,2019,ALL
alpha_sigma,1.5171369678162292,0.03890319140147399,1.119269221938897,0.04833516279343992,0.611172278970879,1.3313229848447734,2.180751591272125,4.16681263499629,827.7489972271336,1.0033962907128002,2019,ALL
alpha[1],0.34433551652435856,0.029883422510617055,1.9644424242834393,-3.34557501845826,-0.745197391440624,0.19847998772873365,1.3048598871420323,4.7020163785026075,4321.335037113252,0.999471467430452,2020,ATL
alpha[2],0.04829168741800562,0.02950555469423818,1.8852317523462752,-3.850171571467777,-0.9972731017743933,0.05347421567837113,1.0941906143037317,3.94675383373142,4082.4598700707506,1.0002853407718753,2020,CHI
alpha[3],0.7106269512339191,0.03918442353599941,2.006451277154892,-2.6379652259979682,-0.4915247231411866,0.4327408699093823,1.6521224104865495,5.6796979535683,2621.9856613329625,1.0010658611883743,2020,CLE
alpha[4],-0.6517801047534314,0.03918458955585602,1.9891204696230687,-5.377487325253401,-1.5777803497247365,-0.3875032339769424,0.5344560829639788,2.8029653885470402,2576.864420900638,1.0027617631967312,2020,DEN
alpha[5],0.7618698899324439,0.04052518162813656,2.0973451774908356,-2.754755650191965,-0.4815867525117113,0.4402976843552313,1.7380352924912041,5.921313139533379,2678.489101683845,1.0002916443126513,2020,GB
alpha[6],0.17313927934048112,0.02906588432976352,1.8784293803577414,-3.6273058297531104,-0.8621490844658855,0.11592435992700681,1.1843734416659994,4.402483510128159,4176.597872836729,0.9991385188054732,2020,IND
alpha[7],-0.6784135510151788,0.03965837154923009,2.0522645317007675,-5.803608845287824,-1.6048187920251145,-0.3709134178347915,0.5520740378727726,2.690325235587427,2677.9158423528606,1.0003853542824022,2020,JAX
alpha[8],0.3189425028844577,0.03349268069750718,1.9308705453519972,-3.5689772692485393,-0.757236646956909,0.21532554085143293,1.3077269314372075,4.6430588212382595,3323.582755591033,0.9992245538817303,2020,NO
alpha[9],0.02683141626284892,0.02969757351593958,1.8894423564084113,-3.925711965969875,-0.9963852741708636,0.053271993055476585,1.0426063108500485,3.819687783233011,4047.8588636292943,0.9998562035425059,2020,NYJ
alpha[10],0.523003478224149,0.034327302761727546,2.0176277566454095,-3.1844868467921095,-0.6169076856249476,0.3402534102791174,1.4873372452520193,5.396204420513674,3454.6394402068486,0.9993873828019716,2020,PHI
alpha[11],0.67545665070281935,0.03600052043662922,1.9969652647262361,-2.934693021368294,-0.506475802110718,0.4248974699931075,1.6339487632123633,5.660801348907033,3076.9714268115818,0.9998207805071432,2020,SEA
alpha[12],0.093592449272515435,0.028628538232890976,1.9156813096888274,-3.953501974180521,-0.9204186295385002,0.09644064372744474,1.1337390901271667,4.0019629906887495,4477.629724400954,0.9991503711735557,2020,TB
alpha[13],0.3862888220995955,0.029095742614174958,1.8825682555933343,-3.209977133548205,-0.6801174051380492,0.29030684640427135,1.2799419225339947,4.6548188529371215,4186.417816378046,0.9992475169508355,2020,TEN
alpha[14],-0.04070711902752993,0.029564547310143297,1.8865768652700157,-4.160380547877615,-1.005276253974013,-0.004148919282362943,0.9745485598439988,3.838266830683051,4071.988491676145,0.9996292657606743,2020,WAS
alpha[15],0.5382751372042598,0.031333655487423506,2.025877629248143,-3.1345434892350905,-0.6524546412550778,0.3210504612567305,1.5043224760466636,5.163548569280915,4180.269576799085,0.9994876086476594,2020,BAL
alpha[16],0.6622490189957729,0.037390780398868506,1.9968653194409725,-2.85156908709667,-0.5063041520026974,0.4255860616943148,1.6215732472571354,5.35803527915385,2852.1245683889233,0.9993749160558336,2020,BUF
alpha[17],-0.5657353861813175,0.035116452482761115,1.9675627302221066,-5.205719412939005,-1.4859433591207472,-0.3222218226559367,0.6217399321971121,2.829671861437569,3139.3222802300547,1.0005510506035928,2020,CAR
alpha[18],-0.03596073078709408,0.03222408397420986,1.9848039408762626,-4.375567049903276,-1.0518486929701267,0.042783953742189296,1.0381013636527405,4.053916527901848,3793.796800100301,1.0006740337078646,2020,CIN
alpha[19],-0.15936241594054773,0.030644741431281566,1.92726391986225,-4.510091771901501,-1.1210416086379535,-0.07860543411398621,0.8810572336320994,3.6209666811651613,3955.2183102824133,0.9999090626766087,2020,DAL
alpha[20],-0.5540389658484848,0.03935060818223274,2.04594456362726,-5.532571390422129,-1.4806973038590054,-0.3157164877111629,0.6546961244128561,3.070523604291226,2703.2413754310655,1.0011512184750087,2020,DET
alpha[21],-0.355352396874813,0.03471712018546177,2.0333161429022266,-5.1321224489332185,-1.2868239718352539,-0.1961576864767266,0.8110969341980399,3.304690835230191,3430.2236068081274,0.999201632311771,2020,KC
alpha[22],0.6997681903614761,0.03952105431163529,2.0415062249621934,-2.8705773550739067,-0.5302038864768521,0.4307115096465644,1.6661470233390008,5.731550553041512,2668.359702647709,0.999420327278134,2020,MIA
alpha[23],-0.3081738324527145,0.03363396982973348,1.9917148373310511,-5.06032928558367,-1.2106627213167116,-0.14228795894137866,0.7827529941546363,3.570472557079558,3506.6955059746147,0.9994726421621963,2020,MIN
alpha[24],-0.011240503389032678,0.02884902934983567,1.9082716218781601,-4.109142605235204,-0.95628806775576,0.01447884416600068,0.9685593589804968,4.091505612858263,4375.402118488063,0.999554013169735,2020,NE
alpha[25],-0.5522602506139392,0.04134775916075686,1.9910436753513228,-5.37427505465611,-1.4718514241550968,-0.32000205230759105,0.6214685144501582,2.9233543583022974,2318.7697049831727,1.001244307001852,2020,NYG
alpha[26],-0.998898524853048,0.05012378911936257,2.2402096494028907,-6.620959483469703,-2.00410678075393,-0.6184155153168651,0.4014690120074732,2.4591843147295975,1997.512652274837,1.0013798740177773,2020,SF
alpha[27],-0.03503203902100426,0.029633416882869697,1.915851552398515,-4.125544757762452,-1.0256779078585712,-0.02521706313786412,1.0123357172377525,3.938273683162136,4179.845690677025,0.9991757240636632,2020,ARI
alpha[28],0.40996581520406017,0.035255017737239165,1.9182223861992946,-3.202793138344024,-0.68558944745664,0.29213395421353594,1.3170466006773252,4.829127952278424,2960.438442229592,0.9999525478641366,2020,LA
alpha[29],-0.7450942934449459,0.04667436565139615,2.0686116214669603,-5.861470521546359,-1.7034509425330446,-0.4587415933754573,0.5009929994396619,2.8068390597038553,1964.2694947156504,1.0020843321060209,2020,LAC
alpha[30],0.3981888044110309,0.034255977524424795,2.0200299668384796,-3.367076213416569,-0.7231043976624991,0.2263400371454369,1.3051660255728352,4.95955029249933,3477.3058754700123,0.9990677651357162,2020,LV
alpha[31],0.8710066798060145,0.043950112211380066,2.133358063913465,-2.617259655743866,-0.42819830858043284,0.5558441828193814,1.8136046557800687,6.241065916034608,2356.174931946669,0.9996576322860466,2020,PIT
alpha[32],0.03578255825191,0.02741835523868145,1.8758818273170563,-4.057972821060357,-0.9729121892290353,0.06199874758233921,1.093390806006913,3.7704657627766105,4680.886971721304,0.9993214418683927,2020,HOU
alpha_mean,0.05651183938897277,0.013431945913038637,0.8468038911223924,-1.6493124984036747,-0.5190644429745079,0.07291376796929279,0.6268362829153127,1.6668056418280763,3974.5486862617863,0.999894660109509,2020,ALL
alpha_sigma,1.6449668456049942,0.04250037914555579,1.1758550636984628,0.06841135593463163,0.689367840317314,1.4496823683139384,2.367217081167732,4.300817573148297,765.4590792972156,1.0029367725361842,2020,ALL
alpha[1],1.003757010523598,0.04042138001159857,1.999465377730086,-3.849700732813623,0.10200710665702295,1.2882246413403902,2.2336589346798297,4.243372030970772,2446.8396179042293,1.0016906775295589,2021,ATL
alpha[2],1.9287450815703837,0.031106662716281448,1.960027565714806,-2.0073962753396892,0.911339818171673,1.8455241824173403,2.901729306082966,6.323299715840013,3970.2469252823003,0.9996816487199178,2021,CHI
alpha[3],1.5506653552948872,0.03383841832083904,1.8930449833465965,-2.716192570118827,0.6233297044277902,1.626760038909735,2.558377507639087,5.62388365101223,3129.6931400497438,0.9993941271809095,2021,CLE
alpha[4],1.6572065559979143,0.02856460187128057,1.8439220976469943,-2.214971454343805,0.715273599062663,1.6966203668681512,2.670186952872844,5.2988218104330755,4167.050726695062,0.9997811016348055,2021,DEN
alpha[5],2.7397712662797677,0.04736166508413941,2.2354345806858023,-0.6402201256572502,1.3695395445760328,2.3720733522575683,3.627562009275416,8.529583540470577,2227.768223849997,1.0008340693372286,2021,GB
alpha[6],1.4279935073245513,0.02752381944936991,1.9229255618188728,-2.991365692839457,0.5658942652301286,1.5421816277114,2.5105916005010105,5.029008242477074,4880.985805362749,0.9992469808089532,2021,IND
alpha[7],1.7864577360877134,0.03236806109432238,1.9493783846013126,-2.3504464858462755,0.7635397998858113,1.791164414393899,2.7875111462294777,5.87833001236875,3627.0949274746654,0.9995936917652355,2021,JAX
alpha[8],1.2916283198738774,0.041057461434329284,1.995543142441457,-3.233416545220071,0.3695469098325711,1.4844453950879368,2.448406588684958,4.966070463351104,2362.316348827627,0.9998356953498196,2021,NO
alpha[9],1.56627913751807,0.028623954974317453,1.7773682897152665,-2.2205448547072932,0.7020712525594027,1.624522496666659,2.5248343704334726,5.1761020860580524,3855.6319908433725,1.0008049315426915,2021,NYJ
alpha[10],1.2975339048482937,0.03434678676797176,1.981726140345957,-3.2679696869916888,0.43345487361997415,1.4821429084068605,2.422068676003096,4.785289805283995,3329.009605829785,1.0001846193047799,2021,PHI
alpha[11],1.7506724918401462,0.02899761172104317,1.8635366117345975,-2.3400662699226027,0.7976723829907871,1.746599224205727,2.693084460216015,5.7899181765397785,4130.012805985005,0.9992434304168093,2021,SEA
alpha[12],2.747009009018221,0.05093043144001641,2.208647363918191,-0.6426759039843819,1.3655498971000473,2.3318673849442044,3.625427291313409,8.352401359053829,1880.6070168627245,1.0020139480509889,2021,TB
alpha[13],2.1658757271196114,0.03484887096354034,1.9649728740527925,-1.2705282107732287,1.0657554605791213,1.9460910530057567,3.043832523172366,6.894161363943014,3179.3306303097634,1.001567615401033,2021,TEN
alpha[14],1.7579180028582062,0.027101642414596644,1.8694409377518786,-2.018914431090181,0.7399743435210786,1.7155409270323811,2.7182156048718573,5.809309630559669,4758.085875021025,0.9993935507206759,2021,WAS
alpha[15],2.0583105705615172,0.034888586895362415,1.9017322474722786,-1.5278348908933674,0.9641135880133723,1.9078014990624157,2.9946979555527875,6.424252717887778,2971.200659771023,0.9998127736880612,2021,BAL
alpha[16],1.4622294112672605,0.03553377698903491,1.922216952673831,-2.8916576502661697,0.5281373224996531,1.562584620866033,2.4978689883788907,5.214479196793632,2926.3216574474486,1.00003715681377,2021,BUF
alpha[17],1.2581633002171009,0.033827955847292694,1.9558136148979368,-3.423085788937703,0.36323580988621795,1.4404892908729319,2.3859297768278642,4.645650883541624,3342.7463242664167,1.0008828930715268,2021,CAR
alpha[18],1.2907561274030435,0.03514127882466752,1.9062449380530118,-3.4105972330629513,0.4016139202505252,1.5047337253042081,2.4193667515997883,4.750149876417546,2942.53937657532,0.9997340671192639,2021,CIN
alpha[19],2.158717479375676,0.03690187726557265,2.0101474870266745,-1.4871462559103394,1.0078546444853134,1.9647160560450794,3.1129982589738585,7.067356673028354,2967.2827133097176,1.000511343671938,2021,DAL
alpha[20],1.7369069533942918,0.03297523131923337,1.8848109080226616,-2.257290514768663,0.7696957504933883,1.7340309784810743,2.6872229965151053,5.648929830080119,3267.0807706248897,0.9998623440142274,2021,DET
alpha[21],2.024290848575251,0.034999765853547964,1.939215969587653,-1.7468906703697997,0.9547162169089578,1.8999029660599565,2.9097253743216713,6.518517463854444,3069.884810383699,0.9994241826040859,2021,KC
alpha[22],1.8970869681474554,0.029610573530718977,1.8695779221919682,-1.8220815102377579,0.884066448402379,1.823961498445327,2.812670615603346,5.979561903680701,3986.5159215010144,0.9995139619804042,2021,MIA
alpha[23],1.8765364419545245,0.03006234798137108,1.8635954025635844,-1.9578105798632996,0.8723127992909969,1.8474614099691244,2.8499325121879315,5.976342031650084,3842.885684682339,0.9994648544726893,2021,MIN
alpha[24],2.385393402997902,0.035430248793360056,2.040343401989411,-1.048298848484827,1.1763156690966743,2.1202303842308323,3.3466006230167964,7.33491686981582,3316.332995443678,1.0001429636081556,2021,NE
alpha[25],1.6598433912475175,0.03133811762142772,1.9003368050620835,-2.59470465807234,0.7110671017149668,1.7389937930256412,2.662652674115476,5.563419745175894,3677.1838739000295,1.0019156485045753,2021,NYG
alpha[26],1.6162433216756096,0.03157027960910724,1.867181688278436,-2.4103780834032906,0.6654805700171027,1.658824145794389,2.6494098704152993,5.487479103264232,3497.9717874677267,0.9992630537727949,2021,SF
alpha[27],0.7884141284643434,0.04434040073944688,2.237833347241196,-4.850322212209382,-0.02977844323645501,1.1932947683469721,2.107969162781747,4.208962505427623,2547.1601682707737,1.000367904131506,2021,ARI
alpha[28],1.760751716514211,0.0282832309393577,1.8589590247938919,-2.1804243950261513,0.747861532555474,1.7582308607023345,2.756140240189503,5.797158673722045,4319.978595460996,0.9996638820651192,2021,LA
alpha[29],2.198894483294896,0.03351496130634784,1.9152026339966235,-1.1142332765170049,1.0340843508139579,2.013937562116321,3.0990972741197726,6.929813054214186,3265.517504113861,0.9995668190974266,2021,LAC
alpha[30],1.318094756777872,0.036775605786979484,1.9934357265891316,-3.418132957465882,0.4397703078893337,1.5032844842782622,2.4506991556977433,4.824803796303124,2938.2233393783226,1.0011351922482121,2021,LV
alpha[31],1.7886637964951129,0.0293672316000555,1.9093990687599938,-2.253985613397667,0.762101653106081,1.7507986150748485,2.7631863181350194,5.83724382321238,4227.342115485066,0.9998576396344424,2021,PIT
alpha[32],1.3356342026890835,0.032726296196332466,1.859720086895991,-2.950543428103983,0.41337279821439377,1.4864097947204666,2.444636370993142,4.854753860764073,3229.248379878858,1.0004944396292281,2021,HOU
alpha_mean,1.7332743880338566,0.013595608902643703,0.8702383570599411,-0.00797314197459439,1.1469362288798086,1.7327799107007418,2.286391145807031,3.5146632293286735,4097.124085114671,0.999340085315761,2021,ALL
alpha_sigma,1.572969186413435,0.037229891380983406,1.1640043976929748,0.0826913497999815,0.6377698510927459,1.3395950741338611,2.2709423770487422,4.39389060299812,977.5201173018116,1.005540028598412,2021,ALL
